PersonID,LastName,FirstName,GenderID,GenderDesc,Email,IsCurrent,LastUpdatedDate
2311,הרפז,נטע,251,זכר,,False,2015-03-20T12:03:08
2312,הרצוג,חיים,251,זכר,,False,2015-03-20T12:03:08
2313,הרצפלד,אברהם,251,זכר,,False,2015-03-20T12:03:08
2314,הררי,יזהר,251,זכר,,False,2015-03-20T12:03:08
2315,ויינברג,צבי,251,זכר,,False,2015-03-20T12:03:08
2316,ויינשטיין,אריאל,251,זכר,,False,2015-03-20T12:03:08
2317,וייס,שבח,251,זכר,,False,2015-03-20T12:03:08
2318,וילנסקה,אסתר,250,נקבה,,False,2023-11-05T13:34:39.99
2319,וילנר,מאיר,251,זכר,,False,2015-03-20T12:03:08
2320,ויצמן,עזר,251,זכר,,False,2015-03-20T12:03:08
2321,וירשובסקי,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2322,ולדמן,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2323,ונונו,יוסף,251,זכר,,False,2015-03-20T12:03:08
2324,ורדיגר,אברהם,251,זכר,,False,2015-03-20T12:03:08
2325,ורהפטיג,זרח,251,זכר,,False,2015-03-20T12:03:08
2326,ורטהיימר,זאב,251,זכר,,False,2015-03-20T12:03:08
2327,ורטמן,משה,251,זכר,,False,2015-03-20T12:03:08
2328,ותד,מחמד,251,זכר,,False,2015-03-20T12:03:08
2329,ז'בוטינסקי,ערי,251,זכר,,False,2015-03-20T12:03:08
2330,זוארץ,פריג'ה,251,זכר,,False,2015-03-20T12:03:08
2331,זוילי,נסים,251,זכר,,False,2015-03-20T12:03:08
2332,זועבי,עבדול-עזיז,251,זכר,,False,2015-03-20T12:03:08
2333,זורע,מאיר,251,זכר,,False,2015-03-20T12:03:08
2334,זיאד,תופיק,251,זכר,,False,2015-03-20T12:03:08
2335,זיגר,יצחק,251,זכר,,False,2015-03-20T12:03:08
2336,זייגרמן,דרור,251,זכר,,False,2015-03-20T12:03:08
2337,זיידל,הלל,251,זכר,,False,2015-03-20T12:03:08
2338,זילברברג,אברהם,251,זכר,,False,2015-03-20T12:03:08
2339,זיסמן,עמנואל,251,זכר,,False,2015-03-20T12:03:08
2340,זיסמן,שלום,251,זכר,,False,2015-03-20T12:03:08
2341,זכאי,יחזקאל,251,זכר,,False,2015-03-20T12:03:08
2342,זכין,דב,251,זכר,,False,2015-03-20T12:03:08
2343,זר,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2344,חביבי,אמיל,251,זכר,,False,2015-03-20T12:03:08
2345,חג' יחיא,רפיק,251,זכר,,False,2015-03-20T12:03:08
2346,חדאד,חנא,251,זכר,,False,2015-03-20T12:03:08
2347,חושי,אבא,251,זכר,,False,2015-03-20T12:03:08
2348,חזן,יעקב,251,זכר,,False,2015-03-20T12:03:08
2349,חזני,מיכאל,251,זכר,,False,2015-03-20T12:03:08
2350,חלאילה,חמד,251,זכר,,False,2015-03-20T12:03:08
2351,חלפון,בן-ציון,251,זכר,,False,2015-03-20T12:03:08
2352,חמדאן,פארס,251,זכר,,False,2015-03-20T12:03:08
2353,חמיס,יוסף,251,זכר,,False,2015-03-20T12:03:08
2354,חניפס,סאלח,251,זכר,,False,2015-03-20T12:03:08
2355,חסין,אשר,251,זכר,,False,2015-03-20T12:03:08
2356,חריף,משה,251,זכר,,False,2015-03-20T12:03:08
2357,חריש,מיכאל,251,זכר,,False,2015-03-20T12:03:08
2358,חשאי,יהודה,251,זכר,,False,2015-03-20T12:03:08
2359,חת,נחום,251,זכר,,False,2015-03-20T12:03:08
2360,טביב,אברהם,251,זכר,,False,2015-03-20T12:03:08
2361,טבנקין,יצחק,251,זכר,,False,2015-03-20T12:03:08
2362,טברסקי,ז'ניה,250,נקבה,,False,2015-03-20T12:03:08
2363,טובי,תופיק,251,זכר,,False,2015-03-20T12:03:08
2364,טולידאנו,שמואל,251,זכר,,False,2015-03-20T12:03:08
2365,טיאר,אברהם,251,זכר,,False,2015-03-20T12:03:08
2366,טמקין,בנימין,251,זכר,,False,2015-03-20T12:03:08
2367,יגורי,אסף,251,זכר,,False,2015-03-20T12:03:08
2368,ידיד,מנחם,251,זכר,,False,2015-03-20T12:03:08
2369,ידין,יגאל,251,זכר,,False,2015-03-20T12:03:08
2370,ידלין,אהרן,251,זכר,,False,2015-03-20T12:03:08
2371,יהב,יונה,251,זכר,,False,2015-03-20T12:03:08
2372,יהודה,חיים,251,זכר,,False,2015-03-20T12:03:08
2373,יהודה,צבי,251,זכר,,False,2015-03-20T12:03:08
2374,יוניצ'מן,שמשון,251,זכר,,False,2015-03-20T12:03:08
2375,יוסף,דב,251,זכר,,False,2015-03-20T12:03:08
2376,יוסף,יעקב,251,זכר,,False,2015-03-20T12:03:08
2377,יוספטל,גיורא,251,זכר,,False,2015-03-20T12:03:08
2378,יוספטל,סנטה,250,נקבה,,False,2015-03-20T12:03:08
2379,ילין-מור,נתן,251,זכר,,False,2015-03-20T12:03:08
2380,יעקבי,גד,251,זכר,,False,2015-03-20T12:03:08
2381,יערי,מאיר,251,זכר,,False,2015-03-20T12:03:08
2382,יפה,אביעד,251,זכר,,False,2015-03-20T12:03:08
2383,יפה,אברהם,251,זכר,,False,2015-03-20T12:03:08
2384,יפרח,יהונתן,251,זכר,,False,2015-03-20T12:03:08
2385,יצחקי,יצחק,251,זכר,,False,2015-03-20T12:03:08
2386,יצחקי,יצחק,251,זכר,,False,2015-03-20T12:03:08
2387,יציב,גדי,251,זכר,,False,2015-03-20T12:03:08
2388,יריב,אהרן,251,זכר,,False,2015-03-20T12:03:08
2389,ישעיהו-שרעבי,ישראל,251,זכר,,False,2015-03-20T12:03:08
2390,כהן,אידוב,251,זכר,,False,2015-03-20T12:03:08
2391,כהן,בנו,251,זכר,,False,2015-03-20T12:03:08
2392,כהן,גאולה,250,נקבה,,False,2015-03-20T12:03:08
2393,כהן,גבריאל,251,זכר,,False,2015-03-20T12:03:08
2394,כהן,יגאל,251,זכר,,False,2015-03-20T12:03:08
2395,כהן,יוחנן,251,זכר,,False,2015-03-20T12:03:08
2396,כהן,מנחם,251,זכר,,False,2015-03-20T12:03:08
2397,כהן,שלום,251,זכר,,False,2015-03-20T12:03:08
2398,כהן-אבידב,מאיר,251,זכר,,False,2015-03-20T12:03:08
2399,כהן-אורגד,יגאל,251,זכר,,False,2015-03-20T12:03:08
2400,כהן-כגן,רחל,250,נקבה,,False,2015-03-20T12:03:08
2401,כהן-מגורי,חיים,251,זכר,,False,2015-03-20T12:03:08
2402,כהן-צידון,שלמה,251,זכר,,False,2015-03-20T12:03:08
2403,כהנא,מאיר,251,זכר,,False,2015-03-20T12:03:08
2404,כהנא,קלמן,251,זכר,,False,2015-03-20T12:03:08
2405,כלפון,אברהם,251,זכר,,False,2015-03-20T12:03:08
2406,כנוביץ,שמעון,251,זכר,,False,2015-03-20T12:03:08
2407,כסה,יונה,251,זכר,,False,2015-03-20T12:03:08
2408,כפרית,שרה,250,נקבה,,False,2015-03-20T12:03:08
2409,כץ,אברהם,251,זכר,,False,2015-03-20T12:03:08
2410,כץ,זאב,251,זכר,,False,2015-03-20T12:03:08
2411,"כ""ץ",יעקב,251,זכר,,False,2020-07-09T15:04:25.627
2412,כץ,שמואל,251,זכר,,False,2015-03-20T12:03:08
2413,כץ-עוז,אברהם,251,זכר,,False,2015-03-20T12:03:08
2414,כצנלסון,בת-שבע,250,נקבה,,False,2015-03-20T12:03:08
2415,כרמל,משה,251,זכר,,False,2015-03-20T12:03:08
2416,לבון,פנחס,251,זכר,,False,2015-03-20T12:03:08
2417,לביא,שלמה,251,זכר,,False,2015-03-20T12:03:08
2418,לבנבראון,אברהם,251,זכר,,False,2015-03-20T12:03:08
2419,לבני,איתן,251,זכר,,False,2015-03-20T12:03:08
2420,לובוצקי,אלכסנדר,251,זכר,,False,2015-03-20T12:03:08
2421,לובלסקי,מאשה,250,נקבה,,False,2015-03-20T12:03:08
2422,לוונשטיין,מאיר-דוד,251,זכר,,False,2015-03-20T12:03:08
2423,לוז,קדיש,251,זכר,,False,2015-03-20T12:03:08
2424,לוי,דניאל יצחק,251,זכר,,False,2015-03-20T12:03:08
2425,לוי,יאיר,251,זכר,,False,2015-03-20T12:03:08
2426,לוי,סטלה,250,נקבה,,False,2015-03-20T12:03:08
2427,לוין,יצחק-מאיר,251,זכר,,False,2015-03-20T12:03:08
2428,לוין,נחום,251,זכר,,False,2015-03-20T12:03:08
2429,לוין,שלום,251,זכר,,False,2015-03-20T12:03:08
2430,לוקר,ברל,251,זכר,,False,2015-03-20T12:03:08
2431,לורינץ,שלמה,251,זכר,,False,2015-03-20T12:03:08
2432,ליבאי,דוד,251,זכר,,False,2015-03-20T12:03:08
2433,ליבנה,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2434,ליבשיץ,דוד,251,זכר,,False,2015-03-20T12:03:08
2435,לייזרזון,אברהם יוסף,251,זכר,,False,2015-03-20T12:03:08
2436,לין,אוריאל,251,זכר,,False,2015-03-20T12:03:08
2437,לין,אמנון,251,זכר,,False,2015-03-20T12:03:08
2438,לינקר,ציטה,250,נקבה,,False,2015-03-20T12:03:08
2439,ליפקין-שחק,אמנון,251,זכר,,False,2015-03-20T12:03:08
2440,לם,יוסף,251,זכר,,False,2015-03-20T12:03:08
2441,למדן,חנה,250,נקבה,,False,2015-03-20T12:03:08
2442,לנדאו,חיים,251,זכר,,False,2015-03-20T12:03:08
2443,לנקין,אליהו,251,זכר,,False,2015-03-20T12:03:08
2444,לנקרי,יהודה,251,זכר,,False,2015-03-20T12:03:08
2445,לס,יורם,251,זכר,,False,2015-03-20T12:03:08
2446,לקט,יחיאל,251,זכר,,False,2015-03-20T12:03:08
2447,מאיה,משה,251,זכר,,False,2015-03-20T12:03:08
2448,מאיר,גולדה,250,נקבה,,False,2015-03-20T12:03:08
2449,מאסלה,אדיסו,251,זכר,,False,2015-03-20T12:03:08
2450,מואב,בועז,251,זכר,,False,2015-03-20T12:03:08
2451,מודעי,יצחק,251,זכר,,False,2015-03-20T12:03:08
2452,מוויס,חנא,251,זכר,,False,2015-03-20T12:03:08
2453,מויאל,אליהו,251,זכר,,False,2015-03-20T12:03:08
2454,מועדי,ג'בר,251,זכר,,False,2015-03-20T12:03:08
2455,מור,דוד,251,זכר,,False,2015-03-20T12:03:08
2456,מזור,אליהו,251,זכר,,False,2015-03-20T12:03:08
2457,מזרחי,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2458,מזרחי,יעקב,251,זכר,,False,2015-03-20T12:03:08
2459,מילמן,דב,251,זכר,,False,2018-03-11T12:22:59.28
2460,מימון,יהודה לייב,251,זכר,,False,2015-03-20T12:03:08
2461,מימון,עדה,250,נקבה,,False,2015-03-20T12:03:08
2462,מינץ,בנימין,251,זכר,,False,2015-03-20T12:03:08
2463,מיעארי,מוחמד,251,זכר,,False,2015-03-20T12:03:08
2464,מיקוניס,שמואל,251,זכר,,False,2015-03-20T12:03:08
2465,מירום,חגי,251,זכר,,False,2015-03-20T12:03:08
2466,מלמד,אברהם,251,זכר,,False,2015-03-20T12:03:08
2467,מנע,דוד,251,זכר,,False,2015-03-20T12:03:08
2468,מרדכי,יצחק,251,זכר,,False,2015-03-20T12:03:08
2469,מרון,משה,251,זכר,,False,2015-03-20T12:03:08
2470,מרידור,אליהו,251,זכר,,False,2015-03-20T12:03:08
2471,מרידור,יעקב,251,זכר,,False,2015-03-20T12:03:08
2472,מרלין,שמואל,251,זכר,,False,2015-03-20T12:03:08
2473,מרציאנו,סעדיה,251,זכר,,False,2015-03-20T12:03:08
2474,משל,ירוחם,251,זכר,,False,2015-03-20T12:03:08
2475,נאמן,יובל,251,זכר,,False,2015-03-20T12:03:08
2476,נבון,יצחק,251,זכר,,False,2015-03-20T12:03:08
2477,נוף,עקיבא,251,זכר,,False,2015-03-20T12:03:08
2478,נורוק,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2479,נחושתן,יעקב,251,זכר,,False,2015-03-20T12:03:08
2480,נחלה,אליאס,251,זכר,,False,2015-03-20T12:03:08
2481,נחמיאס,אהרן,251,זכר,,False,2015-03-20T12:03:08
2482,נחמן,רון,251,זכר,,False,2015-03-20T12:03:08
2483,נחמקין,אריה,251,זכר,,False,2015-03-20T12:03:08
2484,ניצני,יעקב,251,זכר,,False,2015-03-20T12:03:08
2485,ניר,צביקה,251,זכר,,False,2015-03-20T12:03:08
2486,ניר-רפאלקס,נחום,251,זכר,,False,2015-03-20T12:03:08
2487,נמיר,אורה,250,נקבה,,False,2015-03-20T12:03:08
2488,נמיר,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2489,נסים,משה,251,זכר,,False,2015-03-20T12:03:08
2490,נסראלדין,אמל,251,זכר,,False,2015-03-20T12:03:08
2491,נעים,רענן,251,זכר,,False,2015-03-20T12:03:08
2492,נפאע,מוחמד,251,זכר,,False,2015-03-20T12:03:08
2493,נפתלי,פרץ,251,זכר,,False,2015-03-20T12:03:08
2494,נצר,דבורה,250,נקבה,,False,2015-03-20T12:03:08
2495,נריה,צבי-משה,251,זכר,,False,2015-03-20T12:03:08
2496,סבג,אורי,251,זכר,,False,2015-03-20T12:03:08
2497,סבידור,מנחם,251,זכר,,False,2015-03-20T12:03:08
2498,סביר,אורי,251,זכר,,False,2015-03-20T12:03:08
2499,סדן,דב,251,זכר,,False,2015-03-20T12:03:08
2500,סוזאייב,זלמן,251,זכר,,False,2015-03-20T12:03:08
2501,סויסה,רפאל,251,זכר,,False,2015-03-20T12:03:08
2502,סולודר,עדנה,250,נקבה,,False,2015-03-20T12:03:08
2503,סורקיס,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2504,סטופ,אברהם,251,זכר,,False,2015-03-20T12:03:08
2505,סלים,סאלח,251,זכר,,False,2015-03-20T12:03:08
2506,סלימאן,צלאח,251,זכר,,False,2015-03-20T12:03:08
2507,סלמוביץ,אסתר,250,נקבה,,False,2015-03-20T12:03:08
2508,סמילנסקי,יזהר,251,זכר,,False,2015-03-20T12:03:08
2509,סנה,משה,251,זכר,,False,2015-03-20T12:03:08
2510,סנהדראי,טובה,250,נקבה,,False,2015-03-20T12:03:08
2511,סעד,אחמד,251,זכר,,False,2015-03-20T12:03:08
2512,ספיר,יוסף,251,זכר,,False,2015-03-20T12:03:08
2513,ספיר,פנחס,251,זכר,,False,2015-03-20T12:03:08
2514,סרדינס,משה,251,זכר,,False,2015-03-20T12:03:08
2515,סרטני,אמירה,250,נקבה,,False,2015-03-20T12:03:08
2516,סרלין,יוסף,251,זכר,,False,2015-03-20T12:03:08
2517,עבאס,אברהם,251,זכר,,False,2015-03-20T12:03:08
2518,עוביד,דיאב,251,זכר,,False,2015-03-20T12:03:08
2519,עוזיאל,ברוך,251,זכר,,False,2015-03-20T12:03:08
2520,עופר,אברהם,251,זכר,,False,2015-03-20T12:03:08
2521,עופר,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2522,עזרן,יוסף,251,זכר,,False,2015-03-20T12:03:08
2523,עטשי,זיידאן,251,זכר,,False,2015-03-20T12:03:08
2524,עלי,עובדיה,251,זכר,,False,2015-03-20T12:03:08
2525,עמאר,משה,251,זכר,,False,2015-03-20T12:03:08
2526,עמור,שאול,251,זכר,,False,2015-03-20T12:03:08
2527,עמית,מאיר,251,זכר,,False,2015-03-20T12:03:08
2528,עמר,שלמה חיים,251,זכר,,False,2015-03-20T12:03:08
2529,פארס,חסיין חוסיין,251,זכר,,False,2015-03-20T12:03:08
2530,פדר,נפתלי,251,זכר,,False,2015-03-20T12:03:08
2531,פורדר,ישעיהו,251,זכר,,False,2015-03-20T12:03:08
2532,פורת,חנן,251,זכר,,False,2015-03-20T12:03:08
2533,פייגה,אילנית,250,נקבה,,False,2015-03-20T12:03:08
2534,פיינברג-סירני,עדה,250,נקבה,,False,2015-03-20T12:03:08
2535,פיינרמן,עוזי,251,זכר,,False,2015-03-20T12:03:08
2536,פישר,יוסף,251,זכר,,False,2015-03-20T12:03:08
2537,פלאטו-שרון,שמואל,251,זכר,,False,2015-03-20T12:03:08
2538,פלד,משה,251,זכר,,False,2015-03-20T12:03:08
2539,פלד,מתתיהו,251,זכר,,False,2015-03-20T12:03:08
2540,פלד,נתן,251,זכר,,False,2015-03-20T12:03:08
2541,פלדמן,משה-זאב,251,זכר,,False,2015-03-20T12:03:08
2542,פלדמן,ראובן,251,זכר,,False,2015-03-20T12:03:08
2543,פלומין,יחזקאל,251,זכר,,False,2015-03-20T12:03:08
2544,פלש,ג'ורג',251,זכר,,False,2015-03-20T12:03:08
2545,פנחסי,רפאל,251,זכר,,False,2016-01-25T16:58:46.607
2546,פנקס,דוד-צבי,251,זכר,,False,2015-03-20T12:03:08
2547,פעיל,מאיר,251,זכר,,False,2015-03-20T12:03:08
2548,פרומקין,השל,251,זכר,,False,2015-03-20T12:03:08
2549,פרוש,מנחם,251,זכר,,False,2015-03-20T12:03:08
2550,פרח,יהודה,251,זכר,,False,2015-03-20T12:03:08
2551,פרי,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2552,פרידמן,מרשה,250,נקבה,,False,2015-03-20T12:03:08
2553,פרידמן,שמחה,251,זכר,,False,2015-03-20T12:03:08
2554,פרלשטיין,שלמה,251,זכר,,False,2015-03-20T12:03:08
2555,פרמינגר,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2556,פרנק,יעקב,251,זכר,,False,2015-03-20T12:03:08
2557,פרסיץ,שושנה,250,נקבה,,False,2015-03-20T12:03:08
2558,פרץ,יצחק,251,זכר,,False,2015-03-20T12:03:08
2559,פרץ,יצחק-חיים,251,זכר,,False,2015-03-20T12:03:08
2560,פת,גדעון,251,זכר,,False,2015-03-20T12:03:08
2561,פתל,דוד,251,זכר,,False,2015-03-20T12:03:08
2562,צאדק חאג'-יחיא,וליד,251,זכר,,False,2015-03-20T12:03:08
2563,צבן,יאיר,251,זכר,,False,2015-03-20T12:03:08
2564,צברי,רחל,250,נקבה,,False,2015-03-20T12:03:08
2565,צדוק,חיים יוסף,251,זכר,,False,2015-03-20T12:03:08
2566,צוקר,דוד,251,זכר,,False,2015-03-20T12:03:08
2567,צור,זאב,251,זכר,,False,2015-03-20T12:03:08
2568,צור,יעקב,251,זכר,,False,2015-03-20T12:03:08
2569,צור,צבי,251,זכר,,False,2015-03-20T12:03:08
2570,צידון,יואש,251,זכר,,False,2015-03-20T12:03:08
2571,ציזלינג,אהרן,251,זכר,,False,2015-03-20T12:03:08
2572,צימרמן,צבי,251,זכר,,False,2015-03-20T12:03:08
2573,צפורי-הנדין,מרדכי,251,זכר,,False,2015-03-20T12:03:08
2574,קהלני,אביגדור,251,זכר,,False,2015-03-20T12:03:08
2575,קול,משה,251,זכר,,False,2015-03-20T12:03:08
2576,קולס,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2577,קופמן,חיים,251,זכר,,False,2015-03-20T12:03:08
2578,קוק,הלל,251,זכר,,False,2015-03-20T12:03:08
2579,קורן,דוד,251,זכר,,False,2015-03-20T12:03:08
2580,קורן,יצחק,251,זכר,,False,2015-03-20T12:03:08
2581,קורפו,חיים,251,זכר,,False,2015-03-20T12:03:08
2582,קושניר,יוסף,251,זכר,,False,2015-03-20T12:03:08
2583,קיסר,ישראל,251,זכר,,False,2015-03-20T12:03:08
2584,קליבנוב,יעקב,251,זכר,,False,2015-03-20T12:03:08
2585,קלינגהופר,יצחק-הנס,251,זכר,,False,2015-03-20T12:03:08
2586,קלמר,משה,251,זכר,,False,2015-03-20T12:03:08
2587,קמין,ברוך,251,זכר,,False,2015-03-20T12:03:08
2588,קנב,יצחק,251,זכר,,False,2015-03-20T12:03:08
2589,קסיס,מסעד,251,זכר,,False,2015-03-20T12:03:08
2590,קפלן,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2591,קצב,נוזהת,250,נקבה,,False,2015-03-20T12:03:08
2592,קרגמן,ישראל,251,זכר,,False,2015-03-20T12:03:08
2593,קרמרמן,יוסף,251,זכר,,False,2015-03-20T12:03:08
2594,ראם,דוד,251,זכר,,False,2015-03-20T12:03:08
2595,רבין,יצחק,251,זכר,,False,2015-03-20T12:03:08
2596,רבינוביץ,יהושע,251,זכר,,False,2015-03-20T12:03:08
2597,רובין,בן-ציון,251,זכר,,False,2015-03-20T12:03:08
2598,רובין,חנן,251,זכר,,False,2015-03-20T12:03:08
2599,רוזוליו,דניאל,251,זכר,,False,2015-03-20T12:03:08
2600,רוזן,פנחס,251,זכר,,False,2015-03-20T12:03:08
2601,רוזן,שלמה,251,זכר,,False,2015-03-20T12:03:08
2602,רום,יוסף,251,זכר,,False,2015-03-20T12:03:08
2603,רון,אמרי,251,זכר,,False,2015-03-20T12:03:08
2604,רונן,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2605,רוקח,ישראל,251,זכר,,False,2015-03-20T12:03:08
2606,רז,נחמן,251,זכר,,False,2015-03-20T12:03:08
2607,רזיאל-נאור,אסתר,250,נקבה,,False,2015-03-20T12:03:08
2608,רייסר,מיכאל,251,זכר,,False,2015-03-20T12:03:08
2609,רימלט,אלימלך-שמעון,251,זכר,,False,2015-03-20T12:03:08
2610,ריפתין,יעקב,251,זכר,,False,2015-03-20T12:03:08
2611,רכטמן,שמואל,251,זכר,,False,2015-03-20T12:03:08
2612,רמז,אהרן,251,זכר,,False,2015-03-20T12:03:08
2613,רמז,דוד,251,זכר,,False,2015-03-20T12:03:08
2614,רנר,צבי,251,זכר,,False,2015-03-20T12:03:08
2615,רפאל,יצחק,251,זכר,,False,2015-03-20T12:03:08
2616,רפטור,ברל,251,זכר,,False,2015-03-20T12:03:08
2617,רצון,מנחם,251,זכר,,False,2015-03-20T12:03:08
2618,רקנטי,אברהם,251,זכר,,False,2015-03-20T12:03:08
2619,שאג,אברהם חיים,251,זכר,,False,2015-03-20T12:03:08
2620,שאקי,אבנר-חי,251,זכר,,False,2015-03-20T12:03:08
2621,שאקי,שלום אברהם,251,זכר,,False,2015-03-20T12:03:08
2622,שגב,גונן,251,זכר,,False,2015-03-20T12:03:08
2623,שגיא,גדעון,251,זכר,,False,2015-03-20T12:03:08
2624,שגיא,יהושע,251,זכר,,False,2015-03-20T12:03:08
2625,שובל,זלמן,251,זכר,,False,2015-03-20T12:03:08
2626,שומר,פנחס,251,זכר,,False,2015-03-20T12:03:08
2627,שוסטק,אליעזר,251,זכר,,False,2015-03-20T12:03:08
2628,שופמן,יוסף,251,זכר,,False,2015-03-20T12:03:08
2629,שוקן,גרשום,251,זכר,,False,2015-03-20T12:03:08
2630,שורש,שמואל,251,זכר,,False,2015-03-20T12:03:08
2631,שזר,זלמן,251,זכר,,False,2015-03-20T12:03:08
2632,שחור,בנימין,251,זכר,,False,2015-03-20T12:03:08
2633,שחל,משה,251,זכר,,False,2015-03-20T12:03:08
2634,שטרית,שמעון,251,זכר,,False,2015-03-20T12:03:08
2635,שטרן,אברהם,251,זכר,,False,2015-03-20T12:03:08
2636,שטרן,דוד,251,זכר,,False,2015-03-20T12:03:08
2637,שטרן,מרדכי-חיים,251,זכר,,False,2015-03-20T12:03:08
2638,שטרן-קטן,שרה,250,נקבה,,False,2015-03-20T12:03:08
2639,שיטרית,בכור-שלום,251,זכר,,False,2015-03-20T12:03:08
2640,שיכמן,שבתאי,251,זכר,,False,2015-03-20T12:03:08
2641,שילוח,צבי,251,זכר,,False,2015-03-20T12:03:08
2642,שילנסקי,דב,251,זכר,,False,2015-03-20T12:03:08
2643,שינמן,פנחס,251,זכר,,False,2015-03-20T12:03:08
2644,שיפמן,דוד,251,זכר,,False,2015-03-20T12:03:08
2645,שכטרמן,אברהם,251,זכר,,False,2015-03-20T12:03:08
2646,שלום,אפרים,251,זכר,,False,2015-03-20T12:03:08
2647,שליטא,בני,251,זכר,,False,2015-03-20T12:03:08
2648,שם-טוב,ויקטור,251,זכר,,False,2015-03-20T12:03:08
2649,שמאי,יעקב,251,זכר,,False,2015-03-20T12:03:08
2650,שמואלי,דורון,251,זכר,,False,2015-03-20T12:03:08
2651,שמחונית,יהודית,250,נקבה,,False,2015-03-20T12:03:08
2652,שמיר,יצחק,251,זכר,,False,2015-03-20T12:03:08
2653,שמיר,משה,251,זכר,,False,2015-03-20T12:03:08
2654,שמעוני,חביב,251,זכר,,False,2015-03-20T12:03:08
2655,שערי,יהודה,251,זכר,,False,2015-03-20T12:03:08
2656,שפט,גרשון,251,זכר,,False,2015-03-20T12:03:08
2657,שפטל,אריה,251,זכר,,False,2015-03-20T12:03:08
2658,שפי,יעקב,251,זכר,,False,2015-03-20T12:03:08
2659,שפייזר,אליהו,251,זכר,,False,2015-03-20T12:03:08
2660,שפירא,אברהם,251,זכר,,False,2015-03-20T12:03:08
2661,שפירא,חיים משה,251,זכר,,False,2015-03-20T12:03:08
2662,שפירא,יעקב-שמשון,251,זכר,,False,2015-03-20T12:03:08
2663,שפר,זאב,251,זכר,,False,2015-03-20T12:03:08
2664,שפרינצק,יאיר,251,זכר,,False,2015-03-20T12:03:08
2665,שפרינצק,יוסף,251,זכר,,False,2015-03-20T12:03:08
2666,שרי,ראובן,251,זכר,,False,2015-03-20T12:03:08
2667,שריר,אברהם,251,זכר,,False,2015-03-20T12:03:08
2668,שרף,זאב,251,זכר,,False,2015-03-20T12:03:08
2669,ששון,אליהו,251,זכר,,False,2015-03-20T12:03:08
2670,ששון-סילס,בנימין,251,זכר,,False,2015-03-20T12:03:08
2671,תבורי,אפרים,251,זכר,,False,2015-03-20T12:03:08
2672,תיכון,דן,251,זכר,,False,2015-03-20T12:03:08
2673,תלמי,אמה,250,נקבה,,False,2015-03-20T12:03:08
2674,תלמי,מאיר,251,זכר,,False,2015-03-20T12:03:08
2675,תמיר,יוסף,251,זכר,,False,2015-03-20T12:03:08
2676,תמיר,שמואל,251,זכר,,False,2015-03-20T12:03:08
3175,גולן,אראלה,250,נקבה,,False,2015-03-20T12:03:08
3256,גרי,יעקב מאיר,251,זכר,,False,2015-03-20T12:03:08
3257,דולצ'ין,אריה,251,זכר,,False,2015-03-20T12:03:08
3258,טולידאנו,יעקב משה,251,זכר,,False,2015-03-20T12:03:08
3259,כהן,חיים,251,זכר,,False,2015-03-20T12:03:08
3260,כץ,ישראל,251,זכר,,False,2015-03-20T12:03:08
3261,נאמן,יעקב,251,זכר,,False,2015-03-20T12:03:08
3262,עמיטל,יהודה,251,זכר,,False,2015-03-20T12:03:08
3263,שפירא,יוסף,251,זכר,,False,2015-03-20T12:03:08
4035,רוזנבלום,פנינה,250,נקבה,,False,2015-03-20T12:03:08
4155,אילן,טובה,250,נקבה,,False,2015-03-20T12:03:08
4156,צור,רונן,251,זכר,,False,2015-03-20T12:03:08
4175,קורן,דני,251,זכר,,False,2015-03-20T12:03:08
4217,טרטמן,אסתרינה,250,נקבה,,False,2015-03-20T12:03:08
4218,אנג'ל,אורנה,250,נקבה,,False,2015-03-20T12:03:08
4235,דוברין,נטע,250,נקבה,,False,2015-03-20T12:03:08
4295,סוייד,חנא,251,זכר,,False,2015-05-27T13:20:12.81
4297,צרצור,אברהים,251,זכר,,False,2015-05-27T13:14:49.49
4298,איתן,רפי,251,זכר,,False,2015-03-20T12:03:08
4299,בן-יזרי,יעקב,251,זכר,,False,2015-03-20T12:03:08
4300,שרוני,משה,251,זכר,,False,2015-03-20T12:03:08
4301,זיו,יצחק,251,זכר,,False,2015-03-20T12:03:08
4302,גלנטי,יצחק,251,זכר,,False,2020-07-09T13:56:22.67
4303,גלזר,אלחנן,251,זכר,,False,2015-03-20T12:03:08
4304,מרום שלו,שרה,250,נקבה,,False,2015-03-20T12:03:08
4355,חסון,יואל,251,זכר,,False,2019-05-14T11:02:55.443
4375,דותן,עמירה,250,נקבה,,False,2015-03-20T12:03:08
4376,חסון,ישראל,251,זכר,,False,2015-03-20T12:03:08
